ms,ax,ay,az,gx,gy,gz,roll_x100,pitch_x100
23657, 1305, -180, 2029, 433, 38, 503, 901, -342
23667, 687, 13, 2082, -74, -200, 471, 883, -359
23677, 177, 673, 2845, -420, -260, 336, 863, -361
23687, 14, 1076, 3411, -205, -206, 301, 864, -357
23697, -155, 1057, 3587, -49, -85, 136, 873, -341
23707, -27, 821, 3554, 3, 75, -6, 879, -320
23717, 38, 586, 3304, 128, 140, 11, 888, -295
23727, -2, 678, 3037, 66, 104, -5, 896, -272
23737, -101, 981, 3044, -77, -4, -73, 904, -253
23747, -171, 1083, 3232, -129, -36, -153, 911, -235
23757, -81, 937, 3272, -90, -61, -180, 915, -222
23767, 70, 840, 3203, -166, -100, -215, 912, -215
23777, 193, 660, 3334, -214, -135, -230, 901, -213
23787, 281, 723, 3537, -244, -172, -214, 889, -217
23797, 310, 686, 3714, -184, -134, -186, 880, -219
23807, 369, 636, 3802, -67, -52, -163, 876, -217
23817, 509, 478, 3685, -4, 38, -145, 873, -213
23827, 554, 483, 3562, -40, 80, -168, 868, -208
23837, 642, 589, 3264, -95, 84, -178, 863, -206
23847, 716, 461, 3201, -101, 2, -232, 856, -211
23857, 699, 410, 3151, -72, -71, -234, 849, -220
23867, 693, 459, 3186, -37, -108, -192, 845, -230
23877, 766, 441, 3283, -68, -146, -199, 839, -245
23887, 927, 362, 3315, -80, -165, -175, 830, -264
23897, 892, 419, 3302, -49, -169, -130, 824, -283
23907, 936, 430, 3369, -43, -158, -132, 819, -301
23917, 924, 454, 3462, 24, -137, -105, 819, -317
23927, 886, 402, 3590, 96, -69, -58, 821, -328
23937, 1008, 321, 3504, 92, -44, -43, 821, -340
23947, 1097, 396, 3469, 38, -37, -35, 820, -354
23957, 1086, 483, 3557, 37, -13, -41, 821, -365
23967, 1045, 445, 3581, 33, 21, -61, 820, -373
23977, 968, 631, 3592, 77, 68, -33, 827, -376
23987, 873, 546, 3665, 118, 173, -62, 834, -370
23997, 900, 416, 3589, 179, 254, -46, 841, -360
24007, 875, 384, 3435, 220, 306, -25, 851, -347
24017, 915, 397, 3171, 272, 319, 43, 864, -335
24027, 784, 440, 3127, 267, 286, 91, 879, -322
24037, 672, 361, 3215, 272, 272, 129, 891, -306
24047, 645, 542, 3069, 282, 248, 112, 908, -292
24057, 602, 607, 2964, 224, 203, 78, 925, -280
24067, 567, 541, 2957, 246, 182, 108, 940, -269
24077, 537, 622, 3008, 233, 150, 92, 956, -259
24087, 566, 581, 3031, 226, 153, 91, 971, -249
24097, 496, 614, 3079, 205, 134, 89, 984, -239
24107, 506, 649, 3163, 258, 168, 108, 1001, -227
24117, 446, 626, 3088, 272, 147, 104, 1019, -215
24127, 420, 774, 3197, 321, 191, 132, 1042, -200
24137, 362, 927, 3159, 322, 169, 91, 1069, -185
24147, 330, 887, 3220, 335, 199, 58, 1095, -168
24157, 297, 891, 3094, 282, 156, 24, 1118, -152
24167, 334, 840, 3057, 290, 140, 23, 1140, -139
24177, 362, 824, 3009, 337, 108, 42, 1165, -129
24187, 379, 913, 3106, 339, 102, 16, 1191, -120
24197, 443, 778, 3375, 355, 71, -28, 1212, -115
24207, 618, 585, 3466, 409, 105, -50, 1230, -112
24217, 567, 560, 3641, 400, 113, -38, 1247, -107
24227, 451, 548, 3814, 414, 160, -17, 1263, -97
24237, 461, 514, 3464, 398, 235, -39, 1278, -82
24247, 402, 704, 3119, 325, 228, -14, 1295, -67
24257, 346, 817, 2958, 327, 201, 1, 1316, -52
24267, 466, 783, 2686, 272, 93, 1, 1334, -48
24277, 507, 855, 2601, 171, -35, 8, 1348, -53
24287, 492, 846, 2710, 25, -222, 31, 1352, -68
24297, 455, 992, 3001, -63, -319, 57, 1352, -88
24307, 388, 1125, 3342, -64, -325, 55, 1354, -106
24318, 300, 1287, 3564, -25, -234, 4, 1360, -116
24327, 335, 1280, 3441, 31, -143, -48, 1370, -121
24337, 460, 1089, 3190, 110, -107, -76, 1381, -127
24347, 562, 927, 3049, 150, -113, -64, 1392, -137
24357, 609, 889, 3023, 91, -188, -28, 1398, -151
24367, 624, 914, 3321, -163, -261, -99, 1387, -171
24377, 608, 1023, 3453, -163, -235, -77, 1379, -187
24387, 590, 1016, 3602, -132, -185, -96, 1371, -200
24397, 562, 881, 3687, -114, -156, -118, 1361, -209
24407, 630, 807, 3526, -85, -99, -131, 1351, -217
24417, 615, 771, 3324, -87, -104, -133, 1342, -225
24427, 718, 682, 3119, -45, -134, -77, 1335, -238
24437, 639, 710, 3215, -28, -201, -31, 1329, -252
24447, 658, 705, 3368, -38, -160, 2, 1321, -264
24457, 646, 830, 3465, -81, -142, -28, 1314, -274
24467, 521, 1085, 3478, -145, -108, -88, 1309, -278
24477, 461, 1042, 3471, -93, -47, -147, 1307, -278
24487, 444, 1006, 3381, 17, -11, -141, 1311, -274
24497, 495, 867, 3278, 57, 10, -149, 1314, -271
24507, 595, 747, 3106, -44, -30, -202, 1309, -273
24517, 638, 652, 3098, -113, -97, -177, 1297, -280
24527, 643, 626, 3167, -137, -118, -136, 1283, -289
24537, 626, 757, 3232, -180, -112, -107, 1270, -296
24547, 640, 815, 3355, -85, -102, -62, 1264, -303
24557, 554, 884, 3296, 46, -74, -9, 1268, -306
24567, 538, 936, 3229, 43, -50, -48, 1273, -307
24577, 557, 976, 3247, -5, -56, -79, 1277, -309
24587, 507, 912, 3236, -62, -77, -128, 1275, -311
24597, 615, 899, 3210, -42, -76, -126, 1274, -315
24607, 698, 854, 3182, -56, -112, -101, 1272, -324
24617, 763, 520, 3415, -101, -137, -36, 1257, -336
24627, 728, 497, 3607, -126, -91, 3, 1239, -343
24637, 32767, -8485, 32767, 4989, -32717, -8700, 1490, -2417
24647, 14734, -355, 4822, 680, -906, -1468, 1497, -2560
24657, -2634, -663, 5072, -47, 846, -687, 1453, -2404
24667, 712, 1702, 3714, 375, 942, 0, 1490, -2306
24677, -921, 915, 4587, 442, 1963, 80, 1508, -2114
24687, -1348, 1251, 2874, 223, 1595, 143, 1531, -1927
24697, -486, 926, 2804, -15, 274, 39, 1530, -1847
24707, 3127, 946, 2121, -128, -363, -53, 1530, -1913
24717, 2359, 786, 2074, -322, -1029, -48, 1513, -2002
24727, -2956, -552, -1697, 361, 3113, 40, 1204, -1623
24737, 3994, 700, 3094, -746, -2599, 309, 1157, -1832
24747, 441, 648, 3060, -421, -1464, 261, 1130, -1886
24757, -94, 1102, 3468, -141, -888, 317, 1129, -1890
24767, -162, 1252, 3356, -189, -506, 40, 1130, -1869
24777, 83, 1314, 2890, 52, -399, 70, 1152, -1847
24787, 263, 1090, 2797, 91, -356, -3, 1170, -1828
24797, 317, 908, 2832, -13, -505, -10, 1176, -1821
24807, 299, 918, 3016, 37, -599, 117, 1184, -1818
24817, 212, 767, 3217, -28, -511, 113, 1183, -1808
24827, 288, 762, 3201, -91, -470, 132, 1177, -1798
24837, 264, 830, 3292, -151, -461, 161, 1170, -1787
24847, 288, 970, 3300, -257, -422, 67, 1159, -1774
24857, 323, 1098, 3293, -315, -399, -48, 1149, -1761
24867, 366, 936, 3132, -180, -366, -121, 1144, -1747
24877, 412, 1077, 3130, -181, -327, -221, 1142, -1733
24887, 515, 974, 2941, -188, -310, -276, 1139, -1721
24897, 564, 680, 2827, -160, -350, -255, 1130, -1713
24907, 654, 660, 2955, -195, -403, -172, 1118, -1711
24917, 631, 561, 3115, -321, -408, -167, 1095, -1709
24927, 690, 590, 3292, -337, -371, -96, 1071, -1705
24937, 702, 645, 3377, -227, -345, -45, 1056, -1700
24947, 736, 699, 3195, -185, -290, -59, 1046, -1693
24957, 752, 798, 3196, -135, -267, -35, 1041, -1686
24967, 808, 733, 3122, -97, -289, -14, 1038, -1681
24977, 852, 719, 3124, -29, -328, 70, 1039, -1680
24987, 677, 735, 3152, -81, -301, 65, 1036, -1673
24997, 791, 791, 3525, -106, -374, 97, 1032, -1673
25007, 733, 851, 3656, -117, -334, 87, 1028, -1668
25017, 739, 857, 3850, -122, -233, 47, 1022, -1657
25027, 841, 687, 4073, -84, -128, 29, 1015, -1642
25037, 1018, 621, 3864, -23, -31, 39, 1010, -1626
25047, -32768, -12428, -2110, 8471, 28529, -2597, 1316, 284
25057, 3883, 102, -4416, -3006, 22191, -5866, 1459, 1542
25067, 897, 895, 2253, -1877, 1949, -2640, 1351, 1613
25077, 4458, 98, 1461, 2577, -3940, 1476, 1491, 1221
25087, 428, 1285, 1958, 2397, -291, 1011, 1659, 1177
25097, 693, -189, 3761, -210, -453, -15, 1611, 1118
25107, 801, 633, 3503, -358, -245, 81, 1575, 1070
25117, 391, 1093, 3403, 74, -50, 241, 1579, 1046
25127, 650, 956, 2934, -359, -99, -19, 1557, 1012
25137, 959, 780, 2740, -238, -87, 17, 1538, 969
25147, 853, 592, 2984, 10, -233, 147, 1529, 922
25157, 559, 652, 3220, -130, -314, 126, 1511, 879
25167, 458, 905, 3385, -62, -273, 126, 1503, 843
25177, 381, 1075, 3383, 124, -88, 181, 1511, 821
25187, 371, 922, 3215, 125, 2, 90, 1517, 806
25197, 334, 930, 2893, 104, 58, 4, 1523, 795
25207, 486, 1013, 2676, 184, -38, 33, 1539, 773
25217, 508, 787, 2581, 47, -105, 49, 1539, 748
25227, 500, 764, 2662, -18, -172, 67, 1535, 719
25237, 472, 795, 2719, -76, -217, 44, 1527, 689
25247, 367, 957, 2880, -184, -190, -57, 1517, 664
25257, 462, 960, 2817, -120, -176, -101, 1511, 638
25267, 547, 845, 2672, -90, -202, -115, 1505, 608
25277, 598, 754, 2606, -169, -268, -140, 1492, 573
25287, 696, 647, 2873, -265, -355, -144, 1469, 530
25297, 720, 624, 3040, -261, -348, -113, 1444, 489
25307, 716, 715, 3208, -239, -307, -86, 1423, 452
25318, 772, 736, 3166, -171, -250, -109, 1408, 417
25327, 788, 816, 3108, -90, -237, -110, 1400, 383
25337, 800, 764, 3206, -18, -231, -126, 1394, 350
25347, 894, 689, 3167, -92, -244, -201, 1383, 314
25357, 916, 654, 3324, -115, -239, -212, 1369, 279
25367, 958, 658, 3363, -100, -226, -192, 1355, 245
25377, 967, 560, 3400, -105, -243, -126, 1339, 210
25387, 912, 650, 3631, -122, -242, -122, 1324, 178
25397, 844, 698, 3605, -111, -190, -141, 1311, 152
25407, 701, 718, 3519, 26, -81, -127, 1307, 136
25417, 854, 777, 3450, 74, -24, -121, 1308, 120
25427, 916, 605, 3268, 128, -2, -62, 1309, 103
25437, 931, 712, 3161, 31, -77, -60, 1308, 81
25447, 968, 757, 3407, -75, -163, -52, 1299, 55
25457, 957, 681, 3672, -76, -190, -53, 1288, 28
25467, 986, 750, 3620, -174, -193, -94, 1273, 1
25477, 1077, 739, 3738, -172, -200, -101, 1258, -27
25487, 1191, 492, 3683, -133, -173, -82, 1239, -57
25497, 1310, 470, 3648, -163, -153, -67, 1219, -87
25507, -32768, -4643, -7505, 722, 28040, -401, 948, 1776
25517, 5027, 2211, 3002, -1768, 3363, -1369, 882, 1854
25527, 711, 276, 3160, -286, 1328, -1288, 858, 1889
25537, 721, -309, 1, 1661, -1842, -1396, 916, 1699
25547, 1468, 833, 4221, 268, 429, 105, 935, 1668
25557, 1341, 355, 3281, 72, 405, 14, 933, 1634
25567, 1145, 462, 2991, 184, 239, 197, 942, 1594
25577, 1025, 720, 2781, -17, 333, 127, 947, 1563
25587, 1026, 711, 2834, -52, 143, 112, 950, 1522
25597, 863, 712, 2981, 37, 192, 114, 957, 1490
25607, 739, 728, 2940, 42, 299, 115, 964, 1468
25617, 676, 840, 2879, 57, 232, 120, 977, 1444
25627, 552, 879, 2877, 164, 222, 131, 996, 1424
25637, 504, 810, 2675, 274, 252, 148, 1022, 1407
25647, 410, 875, 2603, 310, 253, 138, 1051, 1394
25657, 500, 710, 2136, 128, 188, 73, 1068, 1373
25667, 435, 776, 2189, 16, 43, 90, 1079, 1347
25677, 293, 964, 2554, -68, -131, 59, 1088, 1315
25687, 371, 943, 2737, -123, -143, -43, 1091, 1281
25697, 412, 709, 2777, -76, -142, -92, 1089, 1246
25707, 549, 726, 2792, -63, -120, -128, 1089, 1209
25717, 608, 691, 2831, -83, -134, -154, 1086, 1170
25727, 777, 561, 2858, -114, -160, -181, 1077, 1125
25737, 732, 658, 3113, -102, -144, -157, 1071, 1084
25747, 827, 570, 3184, -55, -131, -104, 1065, 1042
25757, 834, 566, 3297, -81, -116, -118, 1057, 1002
25767, 821, 682, 3342, -131, -95, -146, 1048, 965
25777, 820, 726, 3337, -97, -29, -150, 1044, 933
25787, 859, 700, 3393, -9, -10, -146, 1043, 901
25797, 881, 704, 3349, 65, 16, -133, 1048, 871
25807, 895, 738, 3311, 124, 24, -88, 1057, 842
25817, 894, 727, 3351, 93, 39, -95, 1064, 814
25827, 980, 622, 3433, 104, 37, -71, 1068, 785
25837, 991, 551, 3370, 33, 48, -61, 1066, 756
25847, 1063, 641, 3392, -63, 5, -75, 1060, 723
25857, 1036, 621, 3378, -89, 19, -58, 1053, 693
25867, 1009, 666, 3386, -79, 36, -56, 1047, 665
25877, 967, 683, 3434, -44, 92, 6, 1044, 643
25887, 1161, 605, 3434, -58, 77, -64, 1038, 615
25897, 1167, 516, 3397, -85, 68, -100, 1029, 586
25907, 1092, 559, 3455, -82, 93, -106, 1020, 562
25917, 1111, 553, 3434, -44, 105, -95, 1015, 538
25927, 1128, 584, 3298, -11, 97, -84, 1012, 514
25937, 1171, 585, 3210, -20, 21, -67, 1010, 484
25947, 1041, 530, 3144, -118, 38, -86, 1000, 458
25957, 1062, 399, 3121, -77, 30, -41, 989, 432
25967, 1091, 388, 3180, -62, 17, 35, 980, 405
25977, 1062, 445, 3347, -82, 12, 67, 970, 380
25987, 1112, 487, 3313, -63, 45, 105, 962, 356
25997, 1016, 587, 3467, 26, 70, 135, 963, 337
26007, 918, 687, 3503, 100, 125, 121, 970, 324
26017, 875, 724, 3360, 141, 215, 101, 981, 318
26027, 866, 773, 3065, 95, 230, 4, 992, 312
26037, 751, 904, 3041, 95, 200, -7, 1007, 308
26047, 747, 754, 3172, 195, 176, 47, 1022, 303
26057, 791, 659, 3267, 176, 145, 52, 1033, 295
26067, 742, 679, 3463, 103, 179, 49, 1039, 290
26077, 768, 750, 3489, 105, 172, 52, 1047, 285
26087, 692, 788, 3430, 118, 180, 67, 1056, 283
26097, 630, 818, 3365, 128, 207, 37, 1067, 283
26107, 648, 831, 3285, 111, 181, 20, 1078, 282
26117, 622, 785, 3325, 64, 148, -1, 1084, 279
26127, 714, 743, 3344, 32, 120, -11, 1086, 272
26137, 774, 741, 3245, -10, 68, -18, 1087, 261
26147, 813, 700, 3242, -106, 18, -39, 1081, 245
26157, 862, 774, 3325, -192, -35, -59, 1071, 225
26167, 817, 788, 3484, -199, -31, -61, 1060, 208
26177, 813, 929, 3469, -172, -24, -48, 1055, 192
26187, 732, 997, 3473, -126, -4, -48, 1055, 179
26197, 712, 926, 3494, -79, 42, -90, 1055, 170
26207, 757, 913, 3377, -57, 77, -125, 1057, 161
26217, 796, 714, 3238, -125, 60, -148, 1051, 151
26227, 870, 650, 3178, -99, 28, -95, 1045, 136
26237, 900, 634, 3222, -104, -22, -47, 1038, 118
26247, 884, 599, 3201, -144, -49, -15, 1027, 99
26257, 886, 662, 3116, -185, -106, -22, 1017, 77
26267, 770, 754, 3300, -250, -165, -27, 1005, 55
26277, 741, 666, 3472, -249, -149, -33, 989, 36
26287, 734, 655, 3557, -185, -123, -30, 977, 19
26297, 752, 683, 3496, -246, -92, -90, 963, 4
26307, 746, 644, 3476, -227, -76, -107, 949, -9
26318, 792, 649, 3353, -146, -47, -92, 941, -22
26327, 821, 606, 3210, -91, -76, -71, 937, -38
26337, 784, 531, 3120, -97, -118, -72, 930, -56
26347, 740, 542, 3260, -105, -140, -86, 922, -73
26357, 723, 510, 3296, -64, -135, -52, 917, -89
26367, 780, 382, 3300, -38, -105, -11, 909, -104
26377, 879, 311, 3271, -67, -99, 17, 898, -121
26387, 905, 518, 3204, -114, -113, 26, 891, -140
26397, 894, 544, 3355, -101, -108, 49, 884, -157
26407, 844, 565, 3526, -41, -52, 71, 881, -169
26417, 838, 562, 3686, -5, 25, 77, 879, -175
26427, 830, 549, 3685, -2, 85, 98, 878, -177
26437, 832, 603, 3604, -140, 161, 2, 869, -175
26447, 770, 727, 3444, -114, 160, -67, 867, -171
26457, 641, 771, 3339, -57, 174, -94, 869, -164
26467, 573, 755, 3202, -42, 224, -156, 873, -152
26477, 697, 545, 3062, -25, 206, -167, 872, -145
26487, 765, 452, 2861, -100, 157, -146, 866, -144
26497, 815, 455, 2909, -156, 90, -86, 855, -148
26507, 752, 455, 3098, -144, 32, -22, 845, -153
26517, 700, 517, 3337, -163, 61, -14, 835, -155
26527, 741, 462, 3342, -66, 119, -8, 830, -154
26537, 799, 305, 3230, 22, 161, 32, 826, -152
26547, 868, 231, 3145, 36, 193, 35, 821, -151
26557, 906, 357, 3036, 9, 190, 13, 818, -151
26567, 849, 448, 2980, 10, 178, -1, 819, -151
26577, 893, 505, 2970, 15, 125, 23, 821, -155
26587, 808, 598, 3031, 13, 65, 57, 825, -160
26597, 744, 611, 3164, -145, 28, -17, 820, -165
26607, 758, 636, 3194, -133, 12, -23, 816, -171
26617, 718, 759, 3319, -94, 20, -28, 817, -175
26627, 658, 737, 3377, -48, 49, -40, 820, -175
26637, 778, 603, 3385, 26, 97, -44, 824, -176
26647, 876, 464, 3363, 61, 95, -25, 826, -180
26657, 860, 285, 3435, 43, 101, 16, 822, -182
26667, 839, 230, 3414, 13, 111, 50, 816, -184
26677, 743, 343, 3386, -50, 97, 37, 808, -184
26687, 693, 471, 3387, -74, 76, -9, 803, -183
26697, 675, 563, 3400, -69, 66, -21, 800, -183
26707, 627, 554, 3461, 21, 77, 13, 802, -181
26717, 589, 587, 3436, 38, 101, 29, 807, -176
26727, 583, 545, 3333, -40, 99, -18, 805, -172
26737, 577, 579, 3297, -44, 85, -15, 805, -168
26747, 598, 544, 3264, 21, 91, 11, 808, -165
26757, 635, 507, 3138, 45, 81, 25, 812, -164
26767, 667, 452, 3203, 63, 71, 41, 815, -164
26777, 687, 428, 3272, 67, 71, 63, 817, -164
26787, 735, 434, 3445, 44, 107, 58, 817, -163
26797, 789, 487, 3457, 84, 173, 59, 821, -160
26807, 725, 549, 3275, 99, 226, 37, 829, -152
26817, 671, 726, 3166, 19, 243, -26, 836, -142
26827, 754, 632, 3006, 49, 232, -60, 844, -136
26837, 810, 480, 2972, 83, 237, -24, 849, -131
26847, 777, 530, 3028, 55, 231, -10, 854, -125
26857, 852, 443, 3147, 39, 230, -1, 854, -121
26867, 793, 434, 3276, 47, 249, 30, 855, -115
26877, 817, 479, 3437, 73, 299, 31, 857, -105
26887, 663, 477, 3403, 134, 404, 66, 864, -86
26897, 696, 293, 3296, 154, 424, 56, 867, -67
26907, 581, 416, 3130, 168, 465, 62, 874, -42
26917, 531, 548, 3122, 165, 470, 64, 885, -17
26927, 687, 135, 2962, 281, 492, 34, 892, 4
26937, 405, 421, 3015, 345, 403, 129, 910, 28
26947, 417, 387, 2883, 255, 311, 123, 922, 45
26957, 331, 426, 2955, 84, 249, 118, 924, 61
26967, 203, 537, 3029, 30, 165, 122, 926, 75
26977, 163, 627, 3050, -44, 130, 47, 926, 88
26987, 135, 816, 3083, -32, 104, 32, 931, 100
26997, 79, 715, 3137, 85, 40, 71, 941, 109
27007, 8, 657, 3336, 51, -5, 23, 945, 117
27017, 56, 621, 3459, 16, 6, 16, 946, 123
27027, 5, 634, 3559, 137, 13, 56, 954, 131
27037, 22, 710, 3507, 94, 27, 45, 962, 140
27047, 151, 716, 3738, 20, 59, 11, 964, 146
27057, 105, 722, 3876, 102, 75, 54, 971, 155
27067, 143, 781, 3816, 118, 98, 54, 979, 163
27077, 143, 863, 3514, 4, 66, -16, 985, 170
27087, 151, 940, 3361, 14, 22, -48, 993, 175
27097, 121, 823, 3293, 13, -18, -71, 999, 177
27107, 178, 701, 3287, 25, -50, -82, 1002, 176
27117, 278, 677, 3155, -25, -97, -98, 1003, 170
27127, 338, 590, 3173, -72, -159, -96, 997, 158
27137, 428, 609, 3147, -83, -214, -94, 992, 141
27147, 414, 600, 3144, -170, -275, -127, 982, 120
27157, 510, 604, 3070, -235, -381, -102, 968, 91
27167, 501, 556, 3209, -306, -424, -61, 948, 61
27177, 490, 676, 3475, -305, -424, -19, 931, 31
27187, 431, 833, 3687, -226, -376, -4, 921, 6
27197, 424, 911, 3762, -120, -290, -27, 920, -11
27207, 517, 766, 3683, 31, -199, -36, 925, -26
27217, 642, 559, 3364, 115, -170, -41, 931, -43
27227, 722, 425, 3177, -3, -205, -71, 927, -64
27237, 761, 404, 3118, -55, -249, -31, 920, -88
27247, 750, 439, 3293, -60, -279, 29, 912, -113
27257, 763, 472, 3352, -116, -283, 12, 902, -138
27267, 737, 590, 3407, -106, -272, 12, 896, -161
27277, 745, 700, 3409, -84, -256, 18, 894, -183
27287, 747, 691, 3271, -72, -261, 13, 893, -205
27297, 720, 629, 3302, -113, -259, -26, 888, -225
27307, 774, 561, 3299, -108, -283, -25, 882, -248
27320, 734, 493, 3341, -65, -193, -22, 876, -264
27327, 763, 429, 3298, -53, -171, -11, 870, -279
27337, 864, 363, 3199, -41, -166, 41, 863, -297
27347, 824, 406, 3217, -80, -178, 58, 855, -314
27357, 797, 493, 3269, -91, -194, 60, 849, -331
27367, 791, 551, 3304, -142, -180, 49, 841, -346
27377, 698, 597, 3355, -149, -196, 12, 833, -359
27387, 647, 612, 3367, -139, -147, -13, 827, -368
27397, 657, 581, 3302, -157, -129, -55, 820, -375
27407, 756, 569, 3283, -97, -107, -33, 815, -384
27417, 771, 415, 3276, -108, -78, 10, 807, -392
27427, 764, 431, 3370, -85, -119, 35, 800, -401
27437, 755, 514, 3380, -91, -91, 46, 794, -408
27447, 751, 492, 3397, -149, -106, 26, 785, -416
27457, 786, 506, 3358, -100, -104, 34, 780, -424
27467, 792, 532, 3281, -82, -88, 25, 776, -432
27477, 746, 608, 3311, -57, -96, 27, 776, -439
27487, 747, 647, 3343, -1, -62, 20, 781, -443
27497, 784, 633, 3321, 40, -39, 17, 787, -448
27507, 738, 607, 3316, 67, -32, 31, 795, -450
27517, 750, 491, 3333, 41, -14, 19, 797, -451
27527, 779, 467, 3270, -44, 1, -2, 794, -453
27537, 865, 389, 3206, -29, -16, 29, 790, -458
27547, 852, 389, 3224, -70, -45, -4, 784, -464
27557, 835, 354, 3283, -75, -55, 2, 776, -470
27567, 864, 336, 3314, 11, -55, 55, 773, -477
27577, 844, 388, 3307, -16, -55, 52, 770, -483
27587, 815, 500, 3408, -32, -51, 47, 768, -488
27597, 763, 544, 3477, 12, -29, 53, 771, -489
27607, 756, 608, 3545, 47, 6, 73, 776, -489
27617, 760, 516, 3542, 108, 40, 102, 783, -486
27627, 813, 457, 3507, 99, 52, 115, 788, -484
27637, 763, 417, 3369, -7, 46, 63, 786, -481
27647, 797, 454, 3327, -82, 26, 40, 780, -481
27657, 733, 478, 3387, -56, 28, 59, 776, -479
27667, 727, 458, 3410, -47, 66, 49, 773, -474
27677, 720, 511, 3309, -57, 73, 31, 770, -469
27687, 737, 536, 3224, -37, 77, 32, 770, -464
27697, 752, 475, 3135, -15, 81, 42, 770, -460
27707, 764, 486, 3147, 1, 31, 51, 771, -460
27717, 762, 424, 3152, -33, 20, 33, 769, -460
27727, 784, 501, 3176, -68, -13, 27, 766, -462
27737, 730, 535, 3314, -33, -25, 48, 766, -464
27747, 721, 464, 3319, 22, -14, 65, 767, -464
27757, 689, 539, 3338, -20, 5, 38, 768, -462
27767, 718, 542, 3354, -19, 10, 27, 768, -461
27777, 657, 548, 3295, 33, 28, 32, 773, -458
27787, 705, 499, 3221, 29, 25, 13, 776, -456
27797, 697, 437, 3189, -64, -7, -39, 771, -455
27807, 694, 448, 3229, -90, -30, -55, 766, -457
27817, 699, 440, 3250, -92, -32, -41, 759, -458
27827, 713, 449, 3335, -91, -19, -30, 754, -458
27837, 698, 435, 3321, -4, 11, 3, 753, -457
27847, 758, 418, 3233, 15, 16, 8, 753, -457
27857, 790, 445, 3174, 3, -5, 13, 753, -459
27867, 752, 514, 3112, -6, -38, 14, 755, -463
27877, 700, 482, 3324, -23, -44, 8, 755, -464
27887, 673, 493, 3464, 8, -10, 18, 756, -463
27897, 704, 482, 3426, -14, 24, -3, 755, -461
27907, 734, 531, 3304, -74, 32, -42, 752, -459
27917, 740, 536, 3319, -27, 37, -28, 753, -457
27927, 743, 428, 3251, 13, 35, -15, 753, -455
27937, 782, 395, 3207, 14, 30, 5, 753, -455
27947, 788, 493, 3048, 43, -1, 1, 758, -457
27957, 748, 570, 3062, 15, -44, -16, 763, -461
27967, 771, 540, 3185, 19, -59, -19, 766, -466
27977, 725, 484, 3328, 31, -64, -12, 769, -469
27987, 750, 488, 3382, 26, -37, -17, 771, -472
27997, 769, 549, 3444, 27, -28, -17, 774, -474
28007, 759, 509, 3424, -26, -19, -46, 773, -475
28017, 706, 453, 3426, -13, 4, -45, 771, -474
28027, 762, 421, 3383, 9, 10, -18, 770, -474
28037, 810, 401, 3234, -34, -19, -21, 767, -477
28047, 811, 360, 3259, -80, -53, -19, 759, -482
28057, 769, 429, 3361, -107, -76, -25, 752, -487
28067, 744, 486, 3445, -79, -54, -8, 747, -490
28077, 749, 505, 3489, -56, -27, -13, 745, -491
